author_name,frequency,frequencyPer100Comment
Swapnil,3,0.0171
Corbin,3,0.0171
Tuanny,3,0.0171
Kunal,3,0.0171
Alondra,3,0.0171
Priya,3,0.0171
Phala,3,0.0171
Kae,3,0.0171
Monika,3,0.0171
Juanita,3,0.0171
Walesca,3,0.0171
Pati,3,0.0171
Siham,3,0.0171
India,3,0.0171
Destiny,3,0.0171
Kirsty,3,0.0171
Vishal,3,0.0171
Navina,3,0.0171
Maddie,3,0.0171
Loren,3,0.0171
Stuart,3,0.0171
LiLy,3,0.0171
Kimberley,3,0.0171
Isaura,3,0.0171
Ara,3,0.0171
Shanna,3,0.0171
Breanna,3,0.0171
Marius,3,0.0171
Niko,3,0.0171
Niklaus,3,0.0171
Naiane,3,0.0171
JureJuka,3,0.0171
Ronnie,3,0.0171
WB,3,0.0171
Gayle,3,0.0171
Mahmoud,3,0.0171
Jazzie,3,0.0171
Oday,3,0.0171
Tristan,3,0.0171
Madison,3,0.0171
Levi,3,0.0171
Piotr,3,0.0171
Frankie,3,0.0171
Navaneeth,3,0.0171
Amit,3,0.0171
Gianluca,3,0.0171
Douglass,3,0.0171
Meg,3,0.0171
احمد,3,0.0171
Clémentine,3,0.0171
Youssef,3,0.0171
Alison,3,0.0171
