token,count,frequencyPer100Comment,frequencyPer100Token
instruments,2,0.0835,0.0045
strictly,2,0.0835,0.0045
garnered,2,0.0835,0.0045
florice,2,0.0835,0.0045
intro,2,0.0835,0.0045
kolby,2,0.0835,0.0045
included,2,0.0835,0.0045
shadys,2,0.0835,0.0045
disc,2,0.0835,0.0045
smoking,2,0.0835,0.0045
woman,2,0.0835,0.0045
tes,2,0.0835,0.0045
options,2,0.0835,0.0045
sheehan,2,0.0835,0.0045
flat,2,0.0835,0.0045
stutter,2,0.0835,0.0045
embarrassing,2,0.0835,0.0045
mavencamp,2,0.0835,0.0045
bout,2,0.0835,0.0045
alter,2,0.0835,0.0045
bigger,2,0.0835,0.0045
interviews,2,0.0835,0.0045
grime,2,0.0835,0.0045
storm,2,0.0835,0.0045
pains,2,0.0835,0.0045
finding,2,0.0835,0.0045
appreciation,2,0.0835,0.0045
lying,2,0.0835,0.0045
😄,2,0.0835,0.0045
berserk,2,0.0835,0.0045
misstep,2,0.0835,0.0045
dumsani,2,0.0835,0.0045
pe,2,0.0835,0.0045
colabs,2,0.0835,0.0045
livin,2,0.0835,0.0045
higher,2,0.0835,0.0045
fast,2,0.0835,0.0045
raising,2,0.0835,0.0045
peace,2,0.0835,0.0045
bellic,2,0.0835,0.0045
ust,2,0.0835,0.0045
sort,2,0.0835,0.0045
clever,2,0.0835,0.0045
musician,2,0.0835,0.0045
women,2,0.0835,0.0045
chin,2,0.0835,0.0045
rape,2,0.0835,0.0045
sir,2,0.0835,0.0045
six,2,0.0835,0.0045
spotify,2,0.0835,0.0045
related,2,0.0835,0.0045
supports,2,0.0835,0.0045
tommy,2,0.0835,0.0045
imdb,2,0.0835,0.0045
class,2,0.0835,0.0045
deny,2,0.0835,0.0045
watching,2,0.0835,0.0045
ability,2,0.0835,0.0045
wall,2,0.0835,0.0045
charts,2,0.0835,0.0045
mike,2,0.0835,0.0045
present,2,0.0835,0.0045
vanilla,2,0.0835,0.0045
whore,2,0.0835,0.0045
member,2,0.0835,0.0045
lyricists,2,0.0835,0.0045
disagree,2,0.0835,0.0045
fighting,2,0.0835,0.0045
heavily,2,0.0835,0.0045
loses,2,0.0835,0.0045
nigga,2,0.0835,0.0045
slug,2,0.0835,0.0045
kidding,2,0.0835,0.0045
posters,2,0.0835,0.0045
faolin,2,0.0835,0.0045
