token,count,frequencyPer100Comment,frequencyPer100Token
amoooor,3,0.0766,0.0117
wife,3,0.0766,0.0117
faz,3,0.0766,0.0117
bendiga,3,0.0766,0.0117
israel,3,0.0766,0.0117
httpsgooglrdbe5j,3,0.0766,0.0117
short,3,0.0766,0.0117
ơi,3,0.0766,0.0117
forgive,3,0.0766,0.0117
esas,3,0.0766,0.0117
amar,3,0.0766,0.0117
obama,3,0.0766,0.0117
solo,3,0.0766,0.0117
pq,3,0.0766,0.0117
pa,3,0.0766,0.0117
shirt,3,0.0766,0.0117
apenas,3,0.0766,0.0117
vamos,3,0.0766,0.0117
então,3,0.0766,0.0117
refused,3,0.0766,0.0117
joão,3,0.0766,0.0117
use,3,0.0766,0.0117
fortunate,3,0.0766,0.0117
ainda,3,0.0766,0.0117
80,3,0.0766,0.0117
destinations,3,0.0766,0.0117
viado,3,0.0766,0.0117
parecendo,3,0.0766,0.0117
cohen,3,0.0766,0.0117
youuuu,3,0.0766,0.0117
😁😁,3,0.0766,0.0117
♥♥♥♥,3,0.0766,0.0117
landry,3,0.0766,0.0117
💜💜💜,3,0.0766,0.0117
richa,3,0.0766,0.0117
poderia,3,0.0766,0.0117
ولا,3,0.0766,0.0117
star,3,0.0766,0.0117
shipping,3,0.0766,0.0117
chama,3,0.0766,0.0117
van,3,0.0766,0.0117
mangubat,3,0.0766,0.0117
😍😍😍❤,3,0.0766,0.0117
incredible,3,0.0766,0.0117
book,3,0.0766,0.0117
otro,2,0.0510,0.0078
otra,2,0.0510,0.0078
tired,2,0.0510,0.0078
culo,2,0.0510,0.0078
ching,2,0.0510,0.0078
ojalá,2,0.0510,0.0078
beauty,2,0.0510,0.0078
fix,2,0.0510,0.0078
brasileiro,2,0.0510,0.0078
wednesday,2,0.0510,0.0078
meuuu,2,0.0510,0.0078
mds,2,0.0510,0.0078
rs,2,0.0510,0.0078
smp,2,0.0510,0.0078
sml,2,0.0510,0.0078
kkkkkkkk,2,0.0510,0.0078
ate,2,0.0510,0.0078
listen,2,0.0510,0.0078
wisdom,2,0.0510,0.0078
هذا,2,0.0510,0.0078
feeling,2,0.0510,0.0078
esto,2,0.0510,0.0078
eles,2,0.0510,0.0078
baju,2,0.0510,0.0078
nÃo,2,0.0510,0.0078
mensaje,2,0.0510,0.0078
came,2,0.0510,0.0078
teresa,2,0.0510,0.0078
louise,2,0.0510,0.0078
rico,2,0.0510,0.0078
preserve,2,0.0510,0.0078
bolinho,2,0.0510,0.0078
camisa,2,0.0510,0.0078
dava,2,0.0510,0.0078
worked,2,0.0510,0.0078
فلسطين,2,0.0510,0.0078
visit,2,0.0510,0.0078
unos,2,0.0510,0.0078
beibers,2,0.0510,0.0078
babies,2,0.0510,0.0078
bellos,2,0.0510,0.0078
birth,2,0.0510,0.0078
foi,2,0.0510,0.0078
🙂🙂,2,0.0510,0.0078
❤❤❤❤😍,2,0.0510,0.0078
novo,2,0.0510,0.0078
inside,2,0.0510,0.0078
melay,2,0.0510,0.0078
ubne,2,0.0510,0.0078
muslims,2,0.0510,0.0078
decir,2,0.0510,0.0078
ven,2,0.0510,0.0078
veo,2,0.0510,0.0078
grandparents,2,0.0510,0.0078
fake,2,0.0510,0.0078
afford,2,0.0510,0.0078
believer,2,0.0510,0.0078
muah,2,0.0510,0.0078
بجاستن,2,0.0510,0.0078
suck,2,0.0510,0.0078
sz,2,0.0510,0.0078
sr,2,0.0510,0.0078
aaaaaaaaaa,2,0.0510,0.0078
seriously,2,0.0510,0.0078
ماهم,2,0.0510,0.0078
vote,2,0.0510,0.0078
open,2,0.0510,0.0078
i’ll,2,0.0510,0.0078
sao,2,0.0510,0.0078
knew,2,0.0510,0.0078
merece,2,0.0510,0.0078
boys,2,0.0510,0.0078
😊😘,2,0.0510,0.0078
awwwww,2,0.0510,0.0078
jeong,2,0.0510,0.0078
maturity,2,0.0510,0.0078
☎️,2,0.0510,0.0078
awards,2,0.0510,0.0078
personas,2,0.0510,0.0078
single,2,0.0510,0.0078
situation,2,0.0510,0.0078
broo,2,0.0510,0.0078
bixa,2,0.0510,0.0078
weekly,2,0.0510,0.0078
sumn,2,0.0510,0.0078
alqudus,2,0.0510,0.0078
memories,2,0.0510,0.0078
911,2,0.0510,0.0078
acu,2,0.0510,0.0078
pull,2,0.0510,0.0078
gone,2,0.0510,0.0078
ohh,2,0.0510,0.0078
mundo,2,0.0510,0.0078
seriousness,2,0.0510,0.0078
jaja,2,0.0510,0.0078
😻😻😻😻😻,2,0.0510,0.0078
laughing,2,0.0510,0.0078
gomoneycrazy,2,0.0510,0.0078
deles,2,0.0510,0.0078
sylvestre,2,0.0510,0.0078
experience,2,0.0510,0.0078
pick,2,0.0510,0.0078
buenas,2,0.0510,0.0078
cuándo,2,0.0510,0.0078
dress,2,0.0510,0.0078
information,2,0.0510,0.0078
plans,2,0.0510,0.0078
attitude,2,0.0510,0.0078
idolo,2,0.0510,0.0078
darling,2,0.0510,0.0078
này,2,0.0510,0.0078
1spell,2,0.0510,0.0078
guess,2,0.0510,0.0078
😗,2,0.0510,0.0078
😋,2,0.0510,0.0078
😀,2,0.0510,0.0078
ayoub,2,0.0510,0.0078
videoinline,2,0.0510,0.0078
😡,2,0.0510,0.0078
qlero,2,0.0510,0.0078
زمان,2,0.0510,0.0078
1680,2,0.0510,0.0078
tree,2,0.0510,0.0078
sea,2,0.0510,0.0078
thot,2,0.0510,0.0078
‭1,2,0.0510,0.0078
♥♥♥,2,0.0510,0.0078
faltando,2,0.0510,0.0078
concrete,2,0.0510,0.0078
reap,2,0.0510,0.0078
selfish,2,0.0510,0.0078
sogrÃo,2,0.0510,0.0078
mío,2,0.0510,0.0078
bu,2,0.0510,0.0078
br,2,0.0510,0.0078
clinton,2,0.0510,0.0078
lina,2,0.0510,0.0078
posted,2,0.0510,0.0078
uh,2,0.0510,0.0078
mature,2,0.0510,0.0078
são,2,0.0510,0.0078
doy,2,0.0510,0.0078
amu,2,0.0510,0.0078
age,2,0.0510,0.0078
essas,2,0.0510,0.0078
marry,2,0.0510,0.0078
jalan,2,0.0510,0.0078
seré,2,0.0510,0.0078
desses,2,0.0510,0.0078
احدى,2,0.0510,0.0078
nakahubad,2,0.0510,0.0078
المسجد,2,0.0510,0.0078
volta,2,0.0510,0.0078
2017,2,0.0510,0.0078
2010,2,0.0510,0.0078
megan,2,0.0510,0.0078
لي,2,0.0510,0.0078
negatively,2,0.0510,0.0078
linde,2,0.0510,0.0078
aaaaaaaaaaaa,2,0.0510,0.0078
jan,2,0.0510,0.0078
email,2,0.0510,0.0078
gorgeous,2,0.0510,0.0078
cm,2,0.0510,0.0078
ca,2,0.0510,0.0078
nenem,2,0.0510,0.0078
cu,2,0.0510,0.0078
uns,2,0.0510,0.0078
hahaha,2,0.0510,0.0078
vs,2,0.0510,0.0078
vy,2,0.0510,0.0078
💕💕💕,2,0.0510,0.0078
padres,2,0.0510,0.0078
cutting,2,0.0510,0.0078
wen,2,0.0510,0.0078
κυκλοφορήσει,2,0.0510,0.0078
literally,2,0.0510,0.0078
مو,2,0.0510,0.0078
mí,2,0.0510,0.0078
má,2,0.0510,0.0078
pussy,2,0.0510,0.0078
roads,2,0.0510,0.0078
yrs,2,0.0510,0.0078
entendi,2,0.0510,0.0078
official,2,0.0510,0.0078
rabão,2,0.0510,0.0078
disse,2,0.0510,0.0078
ان,2,0.0510,0.0078
compassion,2,0.0510,0.0078
❤❤❤😍😍,2,0.0510,0.0078
upload,2,0.0510,0.0078
hora,2,0.0510,0.0078
arrasa,2,0.0510,0.0078
calachan,2,0.0510,0.0078
insta,2,0.0510,0.0078
negative,2,0.0510,0.0078
httpsyoutubejuq2gdypohy,2,0.0510,0.0078
aaah,2,0.0510,0.0078
lam,2,0.0510,0.0078
lab,2,0.0510,0.0078
highlights,2,0.0510,0.0078
أنف,2,0.0510,0.0078
xuxu,2,0.0510,0.0078
vão,2,0.0510,0.0078
httpsyoutube6b1xx6smlo,2,0.0510,0.0078
chega,2,0.0510,0.0078
sus,2,0.0510,0.0078
dr,2,0.0510,0.0078
buai,2,0.0510,0.0078
awal,2,0.0510,0.0078
bondit,2,0.0510,0.0078
aid,2,0.0510,0.0078
mistake,2,0.0510,0.0078
tht,2,0.0510,0.0078
deixa,2,0.0510,0.0078
tha,2,0.0510,0.0078
nalgas,2,0.0510,0.0078
😌❤,2,0.0510,0.0078
❤❤❤❤❤❤❤❤❤❤,2,0.0510,0.0078
noscams,2,0.0510,0.0078
asking,2,0.0510,0.0078
months,2,0.0510,0.0078
wag,2,0.0510,0.0078
wat,2,0.0510,0.0078
apollarlo,2,0.0510,0.0078
nós,2,0.0510,0.0078
🏡,2,0.0510,0.0078
trouble,2,0.0510,0.0078
vậy,2,0.0510,0.0078
p,2,0.0510,0.0078
soooo,2,0.0510,0.0078
brave,2,0.0510,0.0078
cosa,2,0.0510,0.0078
fbi,2,0.0510,0.0078
car,2,0.0510,0.0078
wanker,2,0.0510,0.0078
cabeza,2,0.0510,0.0078
cold,2,0.0510,0.0078
half,2,0.0510,0.0078
ee,2,0.0510,0.0078
céline,2,0.0510,0.0078
💚,2,0.0510,0.0078
💗,2,0.0510,0.0078
510,2,0.0510,0.0078
promotion,2,0.0510,0.0078
nepe,2,0.0510,0.0078
ring,2,0.0510,0.0078
balsamar,2,0.0510,0.0078
x2,2,0.0510,0.0078
nalang,2,0.0510,0.0078
landrysylvesgmailcom,2,0.0510,0.0078
😭❤,2,0.0510,0.0078
👍👍👍,2,0.0510,0.0078
comer,2,0.0510,0.0078
alves,2,0.0510,0.0078
ein,2,0.0510,0.0078
gringo,2,0.0510,0.0078
worry,2,0.0510,0.0078
media,2,0.0510,0.0078
fruit,2,0.0510,0.0078
gonna,2,0.0510,0.0078
using,2,0.0510,0.0078
fortuna,2,0.0510,0.0078
واش,2,0.0510,0.0078
moved,2,0.0510,0.0078
poor,2,0.0510,0.0078
♥️♥️♥️♥️,2,0.0510,0.0078
owwwww,2,0.0510,0.0078
estaba,2,0.0510,0.0078
🤗🤗🤗🤗,2,0.0510,0.0078
🤗,2,0.0510,0.0078
lifeeeeeee,2,0.0510,0.0078
arent,2,0.0510,0.0078
🤣,2,0.0510,0.0078
él,2,0.0510,0.0078
taken,2,0.0510,0.0078
entaum,2,0.0510,0.0078
ده,2,0.0510,0.0078
history,2,0.0510,0.0078
fr,2,0.0510,0.0078
rude,2,0.0510,0.0078
sooo,2,0.0510,0.0078
hell,2,0.0510,0.0078
evening,2,0.0510,0.0078
food,2,0.0510,0.0078
morocoo,2,0.0510,0.0078
shastem,2,0.0510,0.0078
asi,2,0.0510,0.0078
maravilhosos,2,0.0510,0.0078
والمتصهينين,2,0.0510,0.0078
wonderful,2,0.0510,0.0078
إنا,2,0.0510,0.0078
kan,2,0.0510,0.0078
kay,2,0.0510,0.0078
clear,2,0.0510,0.0078
certo,2,0.0510,0.0078
quem,2,0.0510,0.0078
nayan,2,0.0510,0.0078
❤️❤️❤️❤️❤️❤️❤️,2,0.0510,0.0078
ester,2,0.0510,0.0078
bon,2,0.0510,0.0078
boa,2,0.0510,0.0078
aÍ,2,0.0510,0.0078
showing,2,0.0510,0.0078
pillay,2,0.0510,0.0078
polera,2,0.0510,0.0078
run,2,0.0510,0.0078
rua,2,0.0510,0.0078
faith,2,0.0510,0.0078
wouldnt,2,0.0510,0.0078
sandra,2,0.0510,0.0078
info,2,0.0510,0.0078
tamanho,2,0.0510,0.0078
zionists,2,0.0510,0.0078
nak,2,0.0510,0.0078
nas,2,0.0510,0.0078
lindossss,2,0.0510,0.0078
mores,2,0.0510,0.0078
download,2,0.0510,0.0078
plays,2,0.0510,0.0078
chiquito,2,0.0510,0.0078
ليعلموا,2,0.0510,0.0078
wil,2,0.0510,0.0078
nenÉm,2,0.0510,0.0078
jonathan,2,0.0510,0.0078
falando,2,0.0510,0.0078
falandu,2,0.0510,0.0078
huuky9x,2,0.0510,0.0078
cinthia,2,0.0510,0.0078
sunday,2,0.0510,0.0078
6295758‬,2,0.0510,0.0078
comentário,2,0.0510,0.0078
ư,2,0.0510,0.0078
mija,2,0.0510,0.0078
illuminati,2,0.0510,0.0078
torres,2,0.0510,0.0078
tully,2,0.0510,0.0078
raghavan,2,0.0510,0.0078
powerful,2,0.0510,0.0078
evana,2,0.0510,0.0078
mam,2,0.0510,0.0078
beb,2,0.0510,0.0078
ki,2,0.0510,0.0078
nga,2,0.0510,0.0078
earned,2,0.0510,0.0078
wise,2,0.0510,0.0078
bestest,2,0.0510,0.0078
course,2,0.0510,0.0078
nightmare,2,0.0510,0.0078
luk,2,0.0510,0.0078
tuesday,2,0.0510,0.0078
dortmund,2,0.0510,0.0078
chamar,2,0.0510,0.0078
taller,2,0.0510,0.0078
jeje,2,0.0510,0.0078
jb❤️,2,0.0510,0.0078
puedo,2,0.0510,0.0078
cuidate,2,0.0510,0.0078
chance,2,0.0510,0.0078
esperando,2,0.0510,0.0078
hv,2,0.0510,0.0078
día,2,0.0510,0.0078
swag,2,0.0510,0.0078
sweetest,2,0.0510,0.0078
aun,2,0.0510,0.0078
☺😘,2,0.0510,0.0078
clothes,2,0.0510,0.0078
tipo,2,0.0510,0.0078
deadbeat,2,0.0510,0.0078
100,2,0.0510,0.0078
myanmar,2,0.0510,0.0078
calm,2,0.0510,0.0078
ilysm,2,0.0510,0.0078
paalam,2,0.0510,0.0078
honey,2,0.0510,0.0078
aquí,2,0.0510,0.0078
tagging,2,0.0510,0.0078
forgot,2,0.0510,0.0078
abouthappy,2,0.0510,0.0078
ist,2,0.0510,0.0078
lágrima,2,0.0510,0.0078
girls,2,0.0510,0.0078
digo,2,0.0510,0.0078
seen,2,0.0510,0.0078
seek,2,0.0510,0.0078
maria,2,0.0510,0.0078
dog,2,0.0510,0.0078
definitely,2,0.0510,0.0078
dos,2,0.0510,0.0078
sugar,2,0.0510,0.0078
christopher,2,0.0510,0.0078
earn,2,0.0510,0.0078
momentos,2,0.0510,0.0078
sair,2,0.0510,0.0078
oooooh,2,0.0510,0.0078
sooooo,2,0.0510,0.0078
chup,2,0.0510,0.0078
gracias,2,0.0510,0.0078
dificult,2,0.0510,0.0078
♥️♥️♥️,2,0.0510,0.0078
wiser,2,0.0510,0.0078
vanessa,2,0.0510,0.0078
إن,2,0.0510,0.0078
عليه,2,0.0510,0.0078
عليك,2,0.0510,0.0078
parabens,2,0.0510,0.0078
amazingly,2,0.0510,0.0078
lindus😍😍,2,0.0510,0.0078
encanta,2,0.0510,0.0078
offering,2,0.0510,0.0078
hethi,2,0.0510,0.0078
cigarro,2,0.0510,0.0078
died,2,0.0510,0.0078
eldest,2,0.0510,0.0078
💜💜💜💜💜,2,0.0510,0.0078
menos,2,0.0510,0.0078
chupo,2,0.0510,0.0078
אמא,2,0.0510,0.0078
din,2,0.0510,0.0078
lifegod,2,0.0510,0.0078
dis,2,0.0510,0.0078
mt,2,0.0510,0.0078
reunite,2,0.0510,0.0078
everybody,2,0.0510,0.0078
sake,2,0.0510,0.0078
ahhh,2,0.0510,0.0078
espero,2,0.0510,0.0078
soul,2,0.0510,0.0078
growing,2,0.0510,0.0078
till,2,0.0510,0.0078
pure,2,0.0510,0.0078
nya,2,0.0510,0.0078
mad,2,0.0510,0.0078
mal,2,0.0510,0.0078
main,2,0.0510,0.0078
😂😂😂😍,2,0.0510,0.0078
kkk,2,0.0510,0.0078
jackson,2,0.0510,0.0078
fazer,2,0.0510,0.0078
ort,2,0.0510,0.0078
language,2,0.0510,0.0078
sounds,2,0.0510,0.0078
amoooooo,2,0.0510,0.0078
10,2,0.0510,0.0078
channel,2,0.0510,0.0078
း,2,0.0510,0.0078
nadine,2,0.0510,0.0078
estou,2,0.0510,0.0078
بب,2,0.0510,0.0078
jelena,2,0.0510,0.0078
gago,2,0.0510,0.0078
reading,2,0.0510,0.0078
jo,2,0.0510,0.0078
ja,2,0.0510,0.0078
disappointment,2,0.0510,0.0078
cancer,2,0.0510,0.0078
garoto,2,0.0510,0.0078
judging,2,0.0510,0.0078
mamãe,2,0.0510,0.0078
wake,2,0.0510,0.0078
urself,2,0.0510,0.0078
lifecontinue,2,0.0510,0.0078
😻😻😻,2,0.0510,0.0078
whts,2,0.0510,0.0078
pobre,2,0.0510,0.0078
broken,2,0.0510,0.0078
agora,2,0.0510,0.0078
talks,2,0.0510,0.0078
children,2,0.0510,0.0078
daniel,2,0.0510,0.0078
sound,2,0.0510,0.0078
falo,2,0.0510,0.0078
socorro,2,0.0510,0.0078
fala,2,0.0510,0.0078
difference,2,0.0510,0.0078
خطورة,2,0.0510,0.0078
💘💘💘,2,0.0510,0.0078
bible,2,0.0510,0.0078
africa,2,0.0510,0.0078
🙂,2,0.0510,0.0078
eye,2,0.0510,0.0078
remain,2,0.0510,0.0078
coming,2,0.0510,0.0078
εδώ,2,0.0510,0.0078
respeito,2,0.0510,0.0078
2u,2,0.0510,0.0078
idea,2,0.0510,0.0078
perra,2,0.0510,0.0078
pathetic,2,0.0510,0.0078
💜💜,2,0.0510,0.0078
merda,2,0.0510,0.0078
extremely,2,0.0510,0.0078
kg,2,0.0510,0.0078
ku,2,0.0510,0.0078
fine,2,0.0510,0.0078
💟💟💟💟💟💟,2,0.0510,0.0078
8,2,0.0510,0.0078
seowon,2,0.0510,0.0078
luke,2,0.0510,0.0078
♡♡♡♡,2,0.0510,0.0078
να,2,0.0510,0.0078
gospel,2,0.0510,0.0078
explore,2,0.0510,0.0078
raise,2,0.0510,0.0078
fuk,2,0.0510,0.0078
أن,2,0.0510,0.0078
yesterday,2,0.0510,0.0078
cut,2,0.0510,0.0078
bin,2,0.0510,0.0078
pohha,2,0.0510,0.0078
pela,2,0.0510,0.0078
bish,2,0.0510,0.0078
tÔ,2,0.0510,0.0078
tú,2,0.0510,0.0078
forward,2,0.0510,0.0078
tá,2,0.0510,0.0078
lyk,2,0.0510,0.0078
favourite,2,0.0510,0.0078
entender,2,0.0510,0.0078
się,2,0.0510,0.0078
33,2,0.0510,0.0078
32,2,0.0510,0.0078
شاء,2,0.0510,0.0078
fique,2,0.0510,0.0078
♥️,2,0.0510,0.0078
he’s,2,0.0510,0.0078
sweet😍,2,0.0510,0.0078
ilove,2,0.0510,0.0078
millón,2,0.0510,0.0078
😉😉,2,0.0510,0.0078
waters,2,0.0510,0.0078
jérusalem,2,0.0510,0.0078
lv,2,0.0510,0.0078
dat,2,0.0510,0.0078
justin❤,2,0.0510,0.0078
rápido,2,0.0510,0.0078
qui,2,0.0510,0.0078
justino,2,0.0510,0.0078
justini,2,0.0510,0.0078
😃😇,2,0.0510,0.0078
monkey,2,0.0510,0.0078
babys,2,0.0510,0.0078
almtsahinin,2,0.0510,0.0078
httpswwwyoutubecomwatchvmoqr5zhwza,2,0.0510,0.0078
mit,2,0.0510,0.0078
you♥,2,0.0510,0.0078
verlos,2,0.0510,0.0078
beat,2,0.0510,0.0078
2p1,2,0.0510,0.0078
joke,2,0.0510,0.0078
ad,2,0.0510,0.0078
define,2,0.0510,0.0078
ao,2,0.0510,0.0078
homem,2,0.0510,0.0078
casate,2,0.0510,0.0078
i️,2,0.0510,0.0078
quiere,2,0.0510,0.0078
7health,2,0.0510,0.0078
chico,2,0.0510,0.0078
alive,2,0.0510,0.0078
happens,2,0.0510,0.0078
tmi,2,0.0510,0.0078
worthy,2,0.0510,0.0078
tome,2,0.0510,0.0078
deusss,2,0.0510,0.0078
vocÊs,2,0.0510,0.0078
فى,2,0.0510,0.0078
في,2,0.0510,0.0078
sein,2,0.0510,0.0078
awwwwwww,2,0.0510,0.0078
casar,2,0.0510,0.0078
hide,2,0.0510,0.0078
ain,2,0.0510,0.0078
feelings,2,0.0510,0.0078
badla,2,0.0510,0.0078
wouldn’t,2,0.0510,0.0078
amin,2,0.0510,0.0078
caster,2,0.0510,0.0078
fofa,2,0.0510,0.0078
يقول,2,0.0510,0.0078
days,2,0.0510,0.0078
depois,2,0.0510,0.0078
à,2,0.0510,0.0078
👀,2,0.0510,0.0078
👍,2,0.0510,0.0078
😘😍,2,0.0510,0.0078
❤😍😍😍😍,2,0.0510,0.0078
contact,2,0.0510,0.0078
hacerlo,2,0.0510,0.0078
bea,2,0.0510,0.0078
num,2,0.0510,0.0078
😍💕💕💕,2,0.0510,0.0078
much😍,2,0.0510,0.0078
mum,2,0.0510,0.0078
news,2,0.0510,0.0078
protect,2,0.0510,0.0078
trust,2,0.0510,0.0078
drugs,2,0.0510,0.0078
hearts,2,0.0510,0.0078
sograum,2,0.0510,0.0078
🌹,2,0.0510,0.0078
amoo,2,0.0510,0.0078
ich,2,0.0510,0.0078
fode,2,0.0510,0.0078
sogrinho,2,0.0510,0.0078
christmas,2,0.0510,0.0078
💞💞💞💞💞💞💞💞,2,0.0510,0.0078
adore,2,0.0510,0.0078
adoro,2,0.0510,0.0078
nt,2,0.0510,0.0078
sink,2,0.0510,0.0078
level,2,0.0510,0.0078
📲,2,0.0510,0.0078
📩,2,0.0510,0.0078
water,2,0.0510,0.0078
witch,2,0.0510,0.0078
healthy,2,0.0510,0.0078
anda,2,0.0510,0.0078
apollaremos,2,0.0510,0.0078
ဖင္​ႀကီး,2,0.0510,0.0078
mismo,2,0.0510,0.0078
jajajajaj,2,0.0510,0.0078
kkkkkkkkkkkkkkkk,2,0.0510,0.0078
kn0w,2,0.0510,0.0078
25years,2,0.0510,0.0078
vta,2,0.0510,0.0078
gham,2,0.0510,0.0078
aaaaaaaaaaaaaaaaa,2,0.0510,0.0078
gak,2,0.0510,0.0078
hug,2,0.0510,0.0078
hurtful,2,0.0510,0.0078
ang,2,0.0510,0.0078
ana,2,0.0510,0.0078
ano,2,0.0510,0.0078
ant,2,0.0510,0.0078
hear,2,0.0510,0.0078
wool,2,0.0510,0.0078
httpsyoutubewhefdkj5bvg,2,0.0510,0.0078
naked,2,0.0510,0.0078
encouraged,2,0.0510,0.0078
contract,2,0.0510,0.0078
quien,2,0.0510,0.0078
merry,2,0.0510,0.0078
😍💕❤️,2,0.0510,0.0078
spirit,2,0.0510,0.0078
cash,2,0.0510,0.0078
atleast,2,0.0510,0.0078
justinbieberpurposetourinpolandback,2,0.0510,0.0078
motherinlaw,2,0.0510,0.0078
tanta,2,0.0510,0.0078
subscribe,2,0.0510,0.0078
madrid,2,0.0510,0.0078
dices,2,0.0510,0.0078
oi,2,0.0510,0.0078
stand,2,0.0510,0.0078
💗❤,2,0.0510,0.0078
communication,2,0.0510,0.0078
deserve,2,0.0510,0.0078
amooooo,2,0.0510,0.0078
besos,2,0.0510,0.0078
calls,2,0.0510,0.0078
thursday,2,0.0510,0.0078
😊😊😊,2,0.0510,0.0078
existir,2,0.0510,0.0078
uwu,2,0.0510,0.0078
fag,2,0.0510,0.0078
gostei,2,0.0510,0.0078
rato,2,0.0510,0.0078
ter,2,0.0510,0.0078
sun,2,0.0510,0.0078
httpsmyoutubecomwatchv2c3avfnzgza,2,0.0510,0.0078
version,2,0.0510,0.0078
womb,2,0.0510,0.0078
texto,2,0.0510,0.0078
neném,2,0.0510,0.0078
guapos😍,2,0.0510,0.0078
tatay,2,0.0510,0.0078
pensar,2,0.0510,0.0078
borusia,2,0.0510,0.0078
callate,2,0.0510,0.0078
nosotros,2,0.0510,0.0078
posta,2,0.0510,0.0078
direito,2,0.0510,0.0078
importa,2,0.0510,0.0078
كسمك,2,0.0510,0.0078
stfu,2,0.0510,0.0078
whos,2,0.0510,0.0078
pi,2,0.0510,0.0078
po,2,0.0510,0.0078
rin,2,0.0510,0.0078
santos,2,0.0510,0.0078
nagpost,2,0.0510,0.0078
inspirational,2,0.0510,0.0078
►,2,0.0510,0.0078
ojos,2,0.0510,0.0078
راك,2,0.0510,0.0078
question,2,0.0510,0.0078
fase,2,0.0510,0.0078
z,2,0.0510,0.0078
called,2,0.0510,0.0078
מתה,2,0.0510,0.0078
problema,2,0.0510,0.0078
edt,2,0.0510,0.0078
♥💪,2,0.0510,0.0078
wishes,2,0.0510,0.0078
espaldas,2,0.0510,0.0078
الصهاينة,2,0.0510,0.0078
lottery,2,0.0510,0.0078
usa,2,0.0510,0.0078
universe,2,0.0510,0.0078
proof,2,0.0510,0.0078
tag,2,0.0510,0.0078
❤❤❤❤❤❤❤❤,2,0.0510,0.0078
honestly,2,0.0510,0.0078
orange,2,0.0510,0.0078
😘😘😘😘😘😘😘,2,0.0510,0.0078
respects,2,0.0510,0.0078
clip,2,0.0510,0.0078
sonho,2,0.0510,0.0078
lamer,2,0.0510,0.0078
brenda,2,0.0510,0.0078
chicken,2,0.0510,0.0078
مقدمون,2,0.0510,0.0078
closer,2,0.0510,0.0078
superb,2,0.0510,0.0078
❤️❤️❤️❤️❤️❤️,2,0.0510,0.0078
wala,2,0.0510,0.0078
bby,2,0.0510,0.0078
valeria,2,0.0510,0.0078
happiness,2,0.0510,0.0078
halo,2,0.0510,0.0078
vas,2,0.0510,0.0078
anjo,2,0.0510,0.0078
et,2,0.0510,0.0078
album,2,0.0510,0.0078
kinda,2,0.0510,0.0078
