status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
67253243887_10154437699828888,Tomorrow. 12 mercer.,,video,https://www.facebook.com/JustinBieber/videos/10154437699828888/,2016-05-03 21:22:10,184539,4277,8103,163177,18693,2251,124,169,40,85
67253243887_10154437699628888,12 mercer nyc,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154437699628888/?type=3,2016-05-03 21:21:24,186645,1191,994,174231,11309,785,133,56,56,75
67253243887_10154436755418888,#Views Drake,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154436755418888/?type=3,2016-05-03 12:05:06,415612,3578,5638,387754,25290,622,1726,55,71,94
67253243887_10154434269923888,,Photos from Justin Bieber's post,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154434264333888/?type=3,2016-05-02 11:54:55,793038,8559,6854,734404,53885,3257,740,299,382,71
67253243887_10154431854453888,,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154431854453888/?type=3,2016-05-01 11:52:39,278508,2760,2125,258079,18948,1043,181,141,60,56
67253243887_10154427166198888,:),Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154427166198888/?type=3,2016-04-30 13:08:01,584952,5739,6958,537869,44920,1350,372,212,120,109
67253243887_10154427165508888,Sometimes it's hard to do the right thing when the pressures coming down like lightning,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154427165508888/?type=3,2016-04-29 15:04:00,444861,4928,9292,408572,34513,1109,244,255,85,83
67253243887_10154425957448888,The calm before the storm,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154425957448888/?type=3,2016-04-29 09:07:00,653881,3719,8012,609691,42103,1360,395,119,119,94
67253243887_10154425956518888,"These nights are with you not for you !!! I am with you, we are in this together!thank you for the encouragement I'm sending it right back your way!",Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154425956518888/?type=3,2016-04-28 23:55:50,500291,4179,8084,460542,38023,1197,285,109,74,61
67253243887_10154425051683888,📷📸📸📸📸📸. Ohhhhhhh,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154425051683888/?type=3,2016-04-28 14:30:43,562969,7235,8737,508198,50805,3310,398,107,112,39
67253243887_10154422633538888,See u at the Billboard Music Awards. #BieberOnBBMAs,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154422633538888/?type=3,2016-04-27 11:52:39,356904,3626,4901,330385,24784,1318,233,49,96,39
67253243887_10154420578803888,Love,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154420578803888/?type=3,2016-04-26 13:26:02,761519,8724,15251,693861,62727,1055,3278,323,202,73
67253243887_10154416382883888,When your hair blends into the branches,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154416382883888/?type=3,2016-04-24 16:40:09,1039330,12011,13926,952638,71332,2046,12693,216,354,51
67253243887_10154411785288888,"Download Company
http://smarturl.it/iCompany",,video,https://www.facebook.com/JustinBieber/videos/10154411785288888/,2016-04-22 17:27:40,123814,3043,3728,106896,15414,171,1245,21,39,28
67253243887_10154409063773888,No words can describe my gratitude,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154409063773888/?type=3,2016-04-21 14:05:11,456412,5518,7592,417928,36560,1337,317,120,108,42
67253243887_10154408636683888,Request #Company at radio,,video,https://www.facebook.com/JustinBieber/videos/10154408636683888/,2016-04-21 11:20:32,285490,4073,13007,256466,27675,979,203,51,78,38
67253243887_10154406888598888,,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154406888598888/?type=3,2016-04-20 17:22:30,842980,14545,19257,761580,72772,6919,910,235,522,42
67253243887_10154404846108888,Being weird is fun' if u r not weird I don't like you,,video,https://www.facebook.com/JustinBieber/videos/10154404846108888/,2016-04-19 18:37:41,480925,16417,28034,415989,52546,629,11328,88,309,36
67253243887_10154394835168888,Da bears,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154394835168888/?type=3,2016-04-15 13:20:38,833954,11118,8117,780963,48950,2766,836,113,296,30
67253243887_10154393112538888,Had a great show last night met some cute kids and thanks AKON and Usher for the love,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154393112538888/?type=3,2016-04-14 18:35:08,501290,4847,4059,469835,29818,1114,284,128,80,31
67253243887_10154390012538888,ATL night 2 tonight,Photos from Justin Bieber's post,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154390007973888/?type=3,2016-04-13 12:29:41,425223,3626,3973,398223,25518,1049,283,73,62,15
67253243887_10154385545063888,,,video,https://www.facebook.com/JustinBieber/videos/10154385545063888/,2016-04-11 16:20:00,349301,7539,21536,304865,41779,2241,227,104,62,23
67253243887_10154385095678888,Thanks #BBMAs and my beliebers,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154385095678888/?type=3,2016-04-11 12:24:28,417439,7324,15730,380800,32777,3306,319,58,154,25
67253243887_10154383106028888,Houston was a movie. Dallas up next,,video,https://www.facebook.com/JustinBieber/videos/10154383106028888/,2016-04-10 15:47:00,188834,2849,5575,170156,17583,838,123,73,43,18
67253243887_10154377730993888,Dope,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154377730993888/?type=3,2016-04-08 12:02:13,659834,9655,9495,616579,37720,4525,591,109,285,25
67253243887_10154375660648888,Jam,,video,https://www.facebook.com/JustinBieber/videos/10154375660648888/,2016-04-07 15:42:46,260870,3974,7580,236318,22902,1242,277,43,72,16
67253243887_10154370805218888,Kansas City is next,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154370805218888/?type=3,2016-04-05 18:57:30,512373,5489,8331,477484,32421,1884,341,125,96,22
