token,count,frequencyPer100Comment,frequencyPer100Token
ههههههههه,2,0.1035,0.0181
anderson,2,0.1035,0.0181
happy,2,0.1035,0.0181
jiménez,2,0.1035,0.0181
هههههههه,2,0.1035,0.0181
melanie,2,0.1035,0.0181
httpsctop4topnetp487m87ju1jpg,2,0.1035,0.0181
clive,2,0.1035,0.0181
sometime,2,0.1035,0.0181
jamais,2,0.1035,0.0181
nn,2,0.1035,0.0181
na,2,0.1035,0.0181
actor,2,0.1035,0.0181
tio,2,0.1035,0.0181
realize,2,0.1035,0.0181
harsh,2,0.1035,0.0181
marathon,2,0.1035,0.0181
serious,2,0.1035,0.0181
muss,2,0.1035,0.0181
vez,2,0.1035,0.0181
beste,2,0.1035,0.0181
lynch,2,0.1035,0.0181
cook,2,0.1035,0.0181
trouble,2,0.1035,0.0181
cool,2,0.1035,0.0181
soooo,2,0.1035,0.0181
appear,2,0.1035,0.0181
goes,2,0.1035,0.0181
reply,2,0.1035,0.0181
den,2,0.1035,0.0181
melhor,2,0.1035,0.0181
alone,2,0.1035,0.0181
taylor,2,0.1035,0.0181
reegan,2,0.1035,0.0181
boy,2,0.1035,0.0181
bob,2,0.1035,0.0181
rafael,2,0.1035,0.0181
working,2,0.1035,0.0181
aye,2,0.1035,0.0181
stated,2,0.1035,0.0181
clun,2,0.1035,0.0181
noch,2,0.1035,0.0181
dennis,2,0.1035,0.0181
bonaventura,2,0.1035,0.0181
hampson,2,0.1035,0.0181
rewatched,2,0.1035,0.0181
max,2,0.1035,0.0181
mad,2,0.1035,0.0181
date,2,0.1035,0.0181
suck,2,0.1035,0.0181
holycross,2,0.1035,0.0181
peterson,2,0.1035,0.0181
nog,2,0.1035,0.0181
nos,2,0.1035,0.0181
villarroel,2,0.1035,0.0181
httpswwwteezilycomtshirtbreakingbad,2,0.1035,0.0181
eh,2,0.1035,0.0181
sopranos,2,0.1035,0.0181
cardiff,2,0.1035,0.0181
eu,2,0.1035,0.0181
happen,2,0.1035,0.0181
ep,2,0.1035,0.0181
odenkirk,2,0.1035,0.0181
looking,2,0.1035,0.0181
seriously,2,0.1035,0.0181
internet,2,0.1035,0.0181
fargo,2,0.1035,0.0181
albuquerque,2,0.1035,0.0181
auch,2,0.1035,0.0181
arends,2,0.1035,0.0181
marle,2,0.1035,0.0181
💜,2,0.1035,0.0181
melly,2,0.1035,0.0181
carsten,2,0.1035,0.0181
place,2,0.1035,0.0181
sounds,2,0.1035,0.0181
given,2,0.1035,0.0181
ian,2,0.1035,0.0181
dillon,2,0.1035,0.0181
friend,2,0.1035,0.0181
butt,2,0.1035,0.0181
10,2,0.1035,0.0181
bauer,2,0.1035,0.0181
head,2,0.1035,0.0181
sad,2,0.1035,0.0181
suspense,2,0.1035,0.0181
